what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392674947436
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392674952592
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392674960413
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675008962
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675014420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675023286
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675024363
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675030946
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675031656
started,bundle,org.eclipse.ocl,3.0.1.R30x_v201008251030,"org.eclipse.ocl",1392675036933
started,bundle,org.eclipse.ocl.ecore,3.0.1.R30x_v201008251030,"org.eclipse.ocl.ecore",1392675036962
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675040045
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675048610
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675056448
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675066332
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392675074071
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392675076347
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392675078240
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392675086730
started,bundle,org.eclipse.gmf.runtime.emf.ui.properties,1.4.0.v20100304-2359,"org.eclipse.gmf.runtime.emf.ui.properties",1392675092512
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675095865
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675098519
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675099046
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675099661
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392675102310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675116238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675166957
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675235730
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675293429
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392675319130
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392675343440
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392675347339
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392675351017
error,log,,,"Received wrong transfer data. ",1392675385654
error,log,,,"Received wrong transfer data. ",1392675385697
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392675385886
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392675392045
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392675395192
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392675399098
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392675403735
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675413272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675413457
started,bundle,org.eclipse.emf.mint,0.9.0.v201006142335,"org.eclipse.emf.mint",1392675417038
started,bundle,org.eclipse.emf.mint.ui,0.9.0.v201006142335,"org.eclipse.emf.mint.ui",1392675417042
closed,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392675417654
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675417839
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1392675417890
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1392675417890
closed,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392675418084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675423166
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675432000
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1392675432090
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675448518
opened,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392675481168
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392675481175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675481231
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392675481243
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1392675481333
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392675485901
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392675491298
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.ui.views.PropertySheet while still in the middle of activating part org.eclipse.emf.ecore.presentation.EcoreEditorID",1392675491734
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392675493036
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392675493123
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392675494057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675508978
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675509223
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392675509239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675510993
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675519221
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392675520688
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392675527220
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392675532781
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392675532875
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392675534381
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392675534459
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392675536081
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675539218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675539447
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392675539460
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675541060
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675547054
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392675548975
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392675554348
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675576076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675582626
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675585238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675585505
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392675585522
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675587203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675608191
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392675609801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675613689
opened,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392675621779
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392675621942
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675622209
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392675622260
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392675626024
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675631035
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392675643052
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1392675673059
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392675675323
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392675683403
