what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392738129259
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392738137851
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392738139321
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392738140343
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392738143560
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392738146989
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738150052
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738155680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738159303
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738161324
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392738167065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738167231
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738169731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738170691
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738171502
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392738172711
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392738175945
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392738176810
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738188823
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738189087
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392738189108
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392738191223
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392738191560
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392738204462
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738211334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738213510
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392738218890
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738219488
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392738221066
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392738223416
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392738231740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392738234154
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392738236224
