what,kind,bundleId,bundleVersion,description,time
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815140589
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392815143064
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392815148019
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392815149636
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392815154692
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815164334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815306935
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392815318300
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392815333235
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815333596
closed,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392815333669
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392815335467
closed,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815335474
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815343380
opened,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815387083
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815387098
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815387192
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392815387232
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1392815387338
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1392815387523
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1392815400526
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1392815402506
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815402842
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815403134
started,bundle,org.eclipse.emf.mint,0.9.0.v201006142335,"org.eclipse.emf.mint",1392815405309
started,bundle,org.eclipse.emf.mint.ui,0.9.0.v201006142335,"org.eclipse.emf.mint.ui",1392815405310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815405957
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1392815406001
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815409230
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815409308
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815411387
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1392815411442
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815413885
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815413963
closed,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815415802
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815415943
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1392815415982
opened,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815416720
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815416745
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392815422358
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815429840
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815439900
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1392815439959
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815442825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815442902
closed,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815445541
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815445741
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1392815445781
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815449113
opened,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815491739
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815491758
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815491819
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392815491830
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1392815491932
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815497779
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392815500504
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392815500814
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392815503319
started,bundle,org.eclipse.emf.ecoretools,0.10.0.v20100615-1639,"org.eclipse.emf.ecoretools",1392815512481
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815512587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815515990
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392815521292
started,bundle,org.eclipse.emf.validation.ui,1.3.0.v200901271722,"org.eclipse.emf.validation.ui",1392815581108
