what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1392811741050
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1392811741051
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1392811741052
started,bundle,org.eclipse.net4j,3.0.1.v20100809-0342,"org.eclipse.net4j",1392811741053
started,bundle,org.eclipse.net4j.http.server,3.0.0.v20100626-0739,"org.eclipse.net4j.http.server",1392811741054
started,bundle,org.eclipse.net4j.tcp,3.0.1.v20100716-0944,"org.eclipse.net4j.tcp",1392811741054
started,bundle,org.eclipse.net4j.util,3.0.1.v20100911-0900,"org.eclipse.net4j.util",1392811741055
started,bundle,org.eclipse.net4j.util.ui,3.0.0.v20100618-1451,"org.eclipse.net4j.util.ui",1392811741056
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1392811741057
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1392811741057
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1392811741059
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1392811741059
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1392811741061
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1392811741061
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1392811741062
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1392811741063
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1392811741064
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1392811741065
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1392811741065
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1392811741066
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1392811741066
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1392811741067
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1392811741068
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1392811741069
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1392811741070
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1392811741070
os,sysinfo,,,"macosx",1392811741075
arch,sysinfo,,,"x86_64",1392811741075
ws,sysinfo,,,"cocoa",1392811741075
locale,sysinfo,,,"es_ES",1392811741075
processors,sysinfo,,,"2",1392811741075
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1392811741075
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1392811741075
java.specification.name,sysinfo,,,"Java Platform API Specification",1392811741075
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1392811741075
java.specification.version,sysinfo,,,"1.6",1392811741075
java.vendor,sysinfo,,,"Apple Inc.",1392811741075
java.version,sysinfo,,,"1.6.0_65",1392811741075
java.vm.info,sysinfo,,,"mixed mode",1392811741075
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1392811741075
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1392811741075
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1392811741075
java.vm.specification.version,sysinfo,,,"1.0",1392811741075
java.vm.vendor,sysinfo,,,"Apple Inc.",1392811741075
java.vm.version,sysinfo,,,"20.65-b04-462",1392811741075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811744228
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811752868
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1392811764110
started,bundle,org.eclipse.emf.ecore.edit,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.edit",1392811764113
started,bundle,org.eclipse.emf.codegen.ecore.ui,2.6.0.v20100914-1218,"org.eclipse.emf.codegen.ecore.ui",1392811764115
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1392811764133
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1392811764134
started,bundle,org.eclipse.emf.codegen,2.6.0.v20100914-1218,"org.eclipse.emf.codegen",1392811780005
started,bundle,org.eclipse.emf.codegen.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.codegen.ecore",1392811780009
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1392811780102
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1392811780126
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1392811780172
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1392811780202
started,bundle,org.eclipse.pde,3.6.1.v201009090800,"org.eclipse.pde",1392811782351
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1392811782404
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1392811782407
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1392811791037
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1392811791066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811793326
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1392811793366
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1392811795440
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1392811795467
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811804606
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811806279
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1392811809721
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1392811810328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811813347
started,bundle,UML.editor,1.0.0,"UML.editor",1392811819315
started,bundle,UML,1.0.0,"UML",1392811819325
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1392811819438
started,bundle,UML.edit,1.0.0,"UML.edit",1392811819552
opened,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392811858465
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392811858512
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811858559
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392811858571
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1392811858640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811861220
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811872392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811874408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811877535
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811880187
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811884248
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1392811889967
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1392811896043
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392811898602
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.4.0.v20100331-2359,"org.eclipse.gmf.runtime.diagram.core",1392811902800
started,bundle,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram",1392811902806
started,bundle,org.eclipse.gmf.runtime.notation,1.4.1.v20100717-0059,"org.eclipse.gmf.runtime.notation",1392811902884
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392811902972
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1392811917015
started,bundle,org.eclipse.emf.workspace,1.4.0.v20100224-1706,"org.eclipse.emf.workspace",1392811917018
started,bundle,org.eclipse.gmf.runtime.emf.core,1.4.1.v20100909-1300,"org.eclipse.gmf.runtime.emf.core",1392811917018
started,bundle,org.eclipse.emf.ecore.change,2.5.1.v20100907-1643,"org.eclipse.emf.ecore.change",1392811917039
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1392811917086
started,bundle,org.eclipse.gmf.runtime.common.core,1.4.0.v20100423-2359,"org.eclipse.gmf.runtime.common.core",1392811917094
