what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735147296
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392735153349
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1392735153624
closed,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392735153646
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392735159490
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392735164371
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392735190225
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392735192515
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392735195043
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392735204583
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392735204609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735212906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735215179
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392735225998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735226816
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735227036
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392735227057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735228699
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735230972
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735240146
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735246000
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392735247730
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735277277
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735277861
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735278288
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735278669
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735279197
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735279622
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735280050
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735280972
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735281537
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735282150
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1392735282660
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392735285316
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392735287772
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735293168
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735293408
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392735293425
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392735295740
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735327610
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735330812
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392735331919
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735337386
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735340406
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392735341139
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392735342770
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735344394
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735346498
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735349753
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735353660
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392735355006
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1392735357612
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392735365465
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392735365667
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392735374281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735381820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735383771
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392735385723
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737311506
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392737314216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737326043
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737326965
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737327653
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737329542
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737331038
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737335382
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737336603
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737337775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737338672
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737340688
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392737342876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737343678
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737430353
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392737432397
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392737434397
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737440059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737441648
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1392737444066
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737449545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737450386
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737453225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737453448
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392737453470
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737455239
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737457013
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737458170
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737460074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737462398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737473131
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392737475314
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392737480640
error,log,,,"Received wrong transfer data. ",1392737483099
error,log,,,"Received wrong transfer data. ",1392737483102
error,log,,,"Received wrong transfer data. ",1392737483109
error,log,,,"Received wrong transfer data. ",1392737483111
error,log,,,"Received wrong transfer data. ",1392737483112
error,log,,,"Received wrong transfer data. ",1392737483113
error,log,,,"Received wrong transfer data. ",1392737483117
error,log,,,"Received wrong transfer data. ",1392737483118
error,log,,,"Received wrong transfer data. ",1392737483119
error,log,,,"Received wrong transfer data. ",1392737483120
error,log,,,"Received wrong transfer data. ",1392737483134
error,log,,,"Received wrong transfer data. ",1392737483135
error,log,,,"Received wrong transfer data. ",1392737483136
error,log,,,"Received wrong transfer data. ",1392737483137
error,log,,,"Received wrong transfer data. ",1392737483151
error,log,,,"Received wrong transfer data. ",1392737483152
error,log,,,"Received wrong transfer data. ",1392737483153
error,log,,,"Received wrong transfer data. ",1392737483153
error,log,,,"Received wrong transfer data. ",1392737483169
error,log,,,"Received wrong transfer data. ",1392737483170
error,log,,,"Received wrong transfer data. ",1392737483172
error,log,,,"Received wrong transfer data. ",1392737483173
error,log,,,"Received wrong transfer data. ",1392737483185
error,log,,,"Received wrong transfer data. ",1392737483186
error,log,,,"Received wrong transfer data. ",1392737483187
error,log,,,"Received wrong transfer data. ",1392737483188
error,log,,,"Received wrong transfer data. ",1392737483201
error,log,,,"Received wrong transfer data. ",1392737483202
error,log,,,"Received wrong transfer data. ",1392737483203
error,log,,,"Received wrong transfer data. ",1392737483204
error,log,,,"Received wrong transfer data. ",1392737483219
error,log,,,"Received wrong transfer data. ",1392737483220
error,log,,,"Received wrong transfer data. ",1392737483222
error,log,,,"Received wrong transfer data. ",1392737483223
error,log,,,"Received wrong transfer data. ",1392737483253
error,log,,,"Received wrong transfer data. ",1392737483254
error,log,,,"Received wrong transfer data. ",1392737483255
error,log,,,"Received wrong transfer data. ",1392737483256
error,log,,,"Received wrong transfer data. ",1392737483306
error,log,,,"Received wrong transfer data. ",1392737483308
error,log,,,"Received wrong transfer data. ",1392737483356
error,log,,,"Received wrong transfer data. ",1392737483358
error,log,,,"Received wrong transfer data. ",1392737483369
error,log,,,"Received wrong transfer data. ",1392737483370
error,log,,,"Received wrong transfer data. ",1392737483371
error,log,,,"Received wrong transfer data. ",1392737483372
error,log,,,"Received wrong transfer data. ",1392737483423
error,log,,,"Received wrong transfer data. ",1392737483424
error,log,,,"Received wrong transfer data. ",1392737483430
error,log,,,"Received wrong transfer data. ",1392737483431
error,log,,,"Received wrong transfer data. ",1392737483433
error,log,,,"Received wrong transfer data. ",1392737483434
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392737483585
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1392737490731
activated,editor,org.eclipse.emf.ecore.editor,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1392737492005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737497647
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737502883
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392737505103
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392737505739
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737506514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737507362
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737515750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737516867
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737522517
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737525004
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737526478
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737527418
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737535470
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737570020
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392737573239
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392737574023
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1392737575094
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392737577473
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737581077
opened,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392737583770
activated,editor,org.eclipse.emf.ecoretools.diagram,0.10.0.v20100521-2009,"org.eclipse.emf.ecoretools.diagram.part.EcoreDiagramEditorID",1392737584114
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1392737584241
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1392737584301
